,sensor,model,period_start,start_first,start_last,period_end,end_first,end_last,rows,regions,prov,time_lag,area_ha_101,area_ha_102,area_ha_103,area_ha_104,area_ha_105,area_ha_106,area_ha_107,area_ha_201,area_ha_202,area_ha_203,area_ha_204,area_ha_205,area_ha_206,area_ha_207,area_ha_301,area_ha_302,area_ha_303,area_ha_304,area_ha_305,area_ha_306,area_ha_307,area_ha_401,area_ha_402,area_ha_403,area_ha_404,area_ha_405,area_ha_406,area_ha_407,area_ha_501,area_ha_502,area_ha_503,area_ha_504,area_ha_505,area_ha_506,area_ha_507,area_ha_601,area_ha_602,area_ha_603,area_ha_604,area_ha_605,area_ha_606,area_ha_607,area_ha_701,area_ha_702,area_ha_703,area_ha_704,area_ha_705,area_ha_706,area_ha_707,area_ha_total_nochange,area_ha_total_correct,area_ha_total_true,area_ha_total_incorrect,area_ha_total_all,area_RS,area_BPS,compare_total_RS,compare_total_BPS,pct_101,pct_102,pct_103,pct_104,pct_105,pct_106,pct_107,pct_201,pct_202,pct_203,pct_204,pct_205,pct_206,pct_207,pct_301,pct_302,pct_303,pct_304,pct_305,pct_306,pct_307,pct_401,pct_402,pct_403,pct_404,pct_405,pct_406,pct_407,pct_501,pct_502,pct_503,pct_504,pct_505,pct_506,pct_507,pct_601,pct_602,pct_603,pct_604,pct_605,pct_606,pct_607,pct_701,pct_702,pct_703,pct_704,pct_705,pct_706,pct_707,pct_total_nochange,pct_total_correct,pct_total_true,pct_total_incorrect
102,S2,svmRadialS2,20180817_20180817,08/17/2018,08/17/2018,20180911_20180911,09/11/2018,09/11/2018,4,3517|3518|3522|3524,35,25,74044.23,494.97,927.99,191.31,277.61,232.61,19887.65,223.44,456.28,1408.41,614.91,25.29,19.52,795.19,647.17,53.72,1032.32,2007.24,495.25,22.6,902.85,666.01,3,56.64,524.94,1689.71,6.52,19887.65,3789.04,39.76,157.76,49.8,344.74,11.71,681.99,20.32,2.38,18.1,13.32,1.06,36.54,16.94,24766.55,290.8,1739.94,869.92,719.81,34.01,50258.39,126697.44,55644.64,182342.08,29115.83,211457.91,84154.41582,87336,251.2736948,242.1199849,35.01606064,0.234074951,0.438853292,0.090471905,0.13128381,0.110002979,9.405015873,0.105666418,0.215778166,0.666047442,0.290795459,0.011959827,0.009231151,0.376051196,0.30605145,0.025404583,0.488191716,0.949238551,0.234207365,0.010687706,0.426964402,0.314961025,0.001418722,0.026785472,0.248247985,0.79907628,0.003083356,9.405015873,1.791864868,0.018802796,0.074605864,0.023550786,0.16303008,0.005537745,0.322518084,0.009609477,0.001125519,0.008559623,0.006299126,0.000501282,0.017280035,0.008011051,11.71228355,0.137521458,0.822830416,0.411391563,0.34040344,0.016083579,23.76756206,59.91615069,26.31475928,86.23090997,13.76909003
103,S2,svmRadialS2,20180822_20180822,08/22/2018,08/22/2018,20180916_20180916,09/16/2018,09/16/2018,4,3517|3518|3522|3524,35,25,20733.04,373.37,654.57,24.43,87.46,5939.18,35969.88,113.95,300.97,728.4,185.07,9.2,486.59,589.83,300.36,55.46,1184.44,1697.45,312.56,1405.79,1195.62,178.7,4.86,47.66,351.44,584.93,799.28,35969.88,1688.35,19.25,165.95,36.19,190.98,689.62,1459.36,5.34,0.05,4.24,5.67,2.7,77.79,20.17,24766.55,395.13,1150.29,286.34,339.24,2491.18,66788.4,89627.06,77155.25,166782.31,44084.85,210867.16,84154.41582,87336,250.5717115,241.4435742,9.832275448,0.177064081,0.31041818,0.011585493,0.041476349,2.816550477,17.0580758,0.054038761,0.142729669,0.345430744,0.087766156,0.004362936,0.230756653,0.279716386,0.142440388,0.026300919,0.561699603,0.80498547,0.148226021,0.666670903,0.567001519,0.084745297,0.002304769,0.022601907,0.166664169,0.277392649,0.379044323,17.0580758,0.800669957,0.00912897,0.078698836,0.017162464,0.090568868,0.327040019,0.692075523,0.0025324,2.37E-05,0.002010745,0.002688897,0.001280427,0.036890524,0.009565264,11.74509582,0.187383374,0.545504573,0.135791652,0.160878536,1.181397805,31.67321076,42.50403904,36.58950498,79.09354401,20.90645599
104,S2,svmRadialS2,20180827_20180827,08/27/2018,08/27/2018,20180921_20180921,09/21/2018,09/21/2018,4,3517|3518|3522|3524,35,25,22739.68,402.3,527.99,79.4,171.95,30.72,9614.8,144.31,27.15,35.34,29.27,6.37,3.03,221.76,1204.37,239.16,1256.46,2021.79,340.25,41.89,828.11,215.41,1.73,32.24,911.82,667.49,25,9614.8,1757.09,8.07,96.95,83.49,254.3,8.56,540.68,4035.51,166.39,721.11,391.92,489.09,41.39,1096.57,24766.55,490.64,2128.55,1122.08,722.37,75.68,50685.73,75916.53,47458.85,123375.38,17741.93,141117.31,84154.41582,87336,167.6885385,161.5797724,16.11402598,0.285081965,0.374149706,0.056265245,0.121848978,0.021769122,6.813338491,0.102262437,0.019239312,0.025042994,0.020741609,0.004513975,0.00214715,0.157145853,0.85345306,0.16947602,0.890365611,1.43270163,0.241111455,0.029684523,0.586823828,0.15264605,0.00122593,0.02284624,0.646143269,0.473003631,0.017715757,6.813338491,1.245127192,0.005718646,0.068701706,0.059163543,0.180204682,0.006065875,0.383142224,2.859684613,0.117908994,0.511000387,0.277726382,0.346583987,0.029330208,0.777062715,17.55032745,0.347682364,1.508354999,0.795139873,0.511893261,0.05362914,35.91744344,53.7967525,33.63077853,87.42753104,12.57246896
105,S2,svmRadialS2,20180901_20180901,09/01/2018,09/01/2018,20180926_20180926,09/26/2018,09/26/2018,4,3517|3518|3522|3524,35,25,21694.35,320.89,781.86,111.94,139.64,1548.18,10263.18,173.82,37.08,102.31,87.55,1.97,16.47,177.35,1548.42,174.34,867.73,1302.69,236.83,164.48,293.1,345.87,1.85,72.75,1078.2,599.34,5.62,10263.18,1570.19,6.01,102.98,225.72,271.17,76.79,401.64,4281.71,122.78,877.41,1283.77,672.43,135.81,734.47,24766.55,664.46,3053.87,1528.29,983.66,837.07,45653.71,69738.05,49955.19,119693.24,20968.24,140661.48,84154.41582,87336,167.1468795,161.0578456,15.42309238,0.228129265,0.55584514,0.079581133,0.099273803,1.100642479,7.296368558,0.123573277,0.026361162,0.072734909,0.062241631,0.001400526,0.011708963,0.126082848,1.100813101,0.123942959,0.616892414,0.926117086,0.168368767,0.116933222,0.208372612,0.245888213,0.001315214,0.051719916,0.766521154,0.426086801,0.003995408,7.296368558,1.116289975,0.004272669,0.07321123,0.160470372,0.19278199,0.05459206,0.285536595,3.043981906,0.087287579,0.623774185,0.912666353,0.478048432,0.096550953,0.522154324,17.60720135,0.472382347,2.171077682,1.086502147,0.699310145,0.595095402,32.45644081,49.57864086,35.51447774,85.0931186,14.9068814
106,S2,svmRadialS2,20180603_20180603,06/03/2018,06/03/2018,20180703_20180703,07/03/2018,07/03/2018,4,3517|3518|3522|3524,35,30,1943.45,82.93,32.5,15.09,18.81,441.98,6479.94,34.46,3.2,3.18,0.7,0.26,24.49,187.69,137.67,42.44,33.87,35.46,16.32,1641.08,664.22,47.14,270.13,17.47,8.54,63.83,392.4,6479.94,367.15,43.05,18.13,4.24,17.95,188.21,1116.36,3355.87,2058.98,837.17,644.65,513.52,25431.79,12036.73,24766.55,8710.3,842.06,103.59,237.83,6339.6,127494.39,154933.19,63838.29,218771.48,15475.83,234247.31,84154.41582,87336,278.3541514,268.2139209,0.82965734,0.035402754,0.013874225,0.00644191,0.008029975,0.188680929,2.7662815,0.014710948,0.001366078,0.00135754,0.000298829,0.000110994,0.010454763,0.080124719,0.058771219,0.018117604,0.014459077,0.015137847,0.006966996,0.700575815,0.283555017,0.02012403,0.115318293,0.00745793,0.00364572,0.027248979,0.167515264,2.7662815,0.156736058,0.018378013,0.007739683,0.001810053,0.007662841,0.080346707,0.476573242,1.432618372,0.878977009,0.357387242,0.275200599,0.219221301,10.85681197,5.13847096,10.57282152,3.718420502,0.359474779,0.044222493,0.101529448,2.706370459,54.42725895,66.14086198,27.25251786,93.39337984,6.606620157
107,S2,svmRadialS2,20180608_20180608,06/08/2018,06/08/2018,20180708_20180708,07/08/2018,07/08/2018,4,3517|3518|3522|3524,35,30,29365.06,565.1,590.42,174.47,145.95,39.77,12249.87,905.08,382.37,245.6,196.4,24.74,15.32,614.2,2594.44,1325.83,3374.54,8641.82,498.76,160.68,2355.74,2804.91,12.25,65.99,1215.86,1405,14.11,12249.87,4707.29,49,164.85,357.57,244.02,8.81,984.29,4519.37,722.78,1548.9,3110.51,414.16,194.1,1810.39,24766.55,1569.09,2537.42,576.28,475.71,145.14,59094.41,93870.36,68453.49,162323.85,27910.94,190234.79,84154.41582,87336,226.0544359,217.8194444,15.43621963,0.297053972,0.31036384,0.091712983,0.076720983,0.020905745,6.439342667,0.475769968,0.200998987,0.12910362,0.103240843,0.013004982,0.008053206,0.322864183,1.363809427,0.696944024,1.773881633,4.542712718,0.262181276,0.084464046,1.238332904,1.474446393,0.006439411,0.034688713,0.639136511,0.738561017,0.00741715,6.439342667,2.474463267,0.025757644,0.086656074,0.187962465,0.128273067,0.004631119,0.517407988,2.375680074,0.379941019,0.814204384,1.635089985,0.217709915,0.10203181,0.95166084,13.01893833,0.824817585,1.33383594,0.30293092,0.25006467,0.076295193,31.0639342,49.34447584,35.98368626,85.32816211,14.67183789
108,S2,svmRadialS2,20180613_20180613,06/13/2018,06/13/2018,20180713_20180713,07/13/2018,07/13/2018,4,3517|3518|3522|3524,35,30,13772.73,64.84,411.72,112.1,294.14,372.63,11171.61,984.8,1076.64,1499.75,568.34,44.2,137.18,2541.94,663.33,151.69,1910,6630.37,884.01,966.35,1512.58,965.08,1.98,42.32,769.76,2256.28,482.42,11171.61,1861.89,4.24,60.2,162.18,237.78,236.16,676.62,5667.07,203.63,1117.86,2613.79,998.79,3741.99,5250,24766.55,220.52,1982.64,695.99,692.65,2318.67,95748.67,117257.57,68183.35,185440.92,25277.37,210718.29,84154.41582,87336,250.3948105,241.2731176,6.53608664,0.030770941,0.195388829,0.053198989,0.139589212,0.176837995,5.301680267,0.467353831,0.510938087,0.711732237,0.269715552,0.020975873,0.065101136,1.206321483,0.314794696,0.071987107,0.906423453,3.146556476,0.419522197,0.458598065,0.717820935,0.457995364,0.000939643,0.020083686,0.365302889,1.070756601,0.228940734,5.301680267,0.883592022,0.002012165,0.028568949,0.076965317,0.112842601,0.112073802,0.321101695,2.689405841,0.09663613,0.530499749,1.24041914,0.473993026,1.775825914,2.491478077,11.75339359,0.104651571,0.940896018,0.330294062,0.328709008,1.100364852,45.43918328,55.64660286,32.3575851,88.00418796,11.99581204
109,S2,svmRadialS2,20180618_20180618,06/18/2018,06/18/2018,20180718_20180718,07/18/2018,07/18/2018,4,3517|3518|3522|3524,35,30,39901.09,368.3,1420.44,471.7,470.84,166.17,19149.52,2154.74,765.67,520.53,432.12,90.96,12.19,1858.92,973.2,210.75,1354.74,5902.58,451.68,61.76,2312.75,2132.62,40.25,127.1,1278.45,1842.5,37.08,19149.52,4303.74,25.24,165.22,253.31,190.78,19.56,885.05,3395.24,743.9,1245.91,2476.73,463.9,131.07,1686.28,24766.55,649.83,2186.99,567.96,533.65,168.72,54049.59,97671.39,70877.3,168548.69,34018.7,202567.39,84154.41582,87336,240.7091631,231.940311,19.69768678,0.181816037,0.701218493,0.232860778,0.232436228,0.08203196,9.453407086,1.063715142,0.377982853,0.256966336,0.213321601,0.044903575,0.00601775,0.91767979,0.480432709,0.104039451,0.668784842,2.913884609,0.222977647,0.030488619,1.141718813,1.052795319,0.019869931,0.062744551,0.631123302,0.909573846,0.018305019,9.453407086,2.124596659,0.012460051,0.08156298,0.125049743,0.094181003,0.009656046,0.436916327,1.676103938,0.367235812,0.615059512,1.222669651,0.229010207,0.064704393,0.832453832,12.22632626,0.320796946,1.07963577,0.280380766,0.263443193,0.0832908,26.68227596,48.21673913,34.98949165,83.20623078,16.79376922
110,S2,svmRadialS2,20180623_20180623,06/23/2018,06/23/2018,20180723_20180723,07/23/2018,07/23/2018,4,3517|3518|3522|3524,35,30,25604.47,526.04,896,225.48,342.93,797.09,16073.82,1261.07,226.01,352.33,253,70.13,79.93,1999.34,623.47,67.19,538.6,2916.13,360.23,76.94,1257.46,326.96,5.93,42.14,963.55,1014.63,19.37,16073.82,1195.44,12.56,80.58,137.15,158.06,29.61,396.43,4827.94,1110.78,2801.03,5925.09,2450.1,612.51,6310.17,24766.55,1365.42,1774.24,629.74,588.29,391.34,61529.21,89632.41,74308.47,163940.88,26145.42,190086.3,84154.41582,87336,225.8779865,217.6494229,13.46991866,0.276737461,0.471364848,0.118619806,0.180407531,0.419330588,8.45606443,0.66341972,0.118898627,0.185352653,0.13309744,0.036893769,0.042049322,1.051806469,0.327993127,0.035347103,0.283344986,1.534108455,0.18950866,0.040476352,0.661520583,0.172006084,0.003119636,0.022168878,0.506901339,0.533773344,0.010190108,8.45606443,0.628893297,0.006607525,0.042391272,0.072151439,0.083151705,0.015577135,0.208552642,2.539867418,0.584355632,1.473557011,3.117052623,1.288940865,0.322227325,3.319634292,13.02910836,0.718315839,0.933386572,0.331291629,0.309485744,0.205874911,32.36909235,47.153535,39.09196507,86.24550007,13.75449993
111,S2,svmRadialS2,20180628_20180628,06/28/2018,06/28/2018,20180728_20180728,07/28/2018,07/28/2018,4,3517|3518|3522|3524,35,30,58524.9,571.95,1410.86,623.14,777.01,33.98,21135.29,308.38,1218.88,1375.87,1217.54,55.72,13.39,551.02,708.58,65.33,1141.82,5194.22,948.64,3.01,1758.36,1480.12,31.35,105.66,1878.38,3380.5,0,21135.29,1623.19,19.45,92.71,183.25,273.83,0.24,565.93,1842.35,99.97,415.39,845.41,750.53,50.82,1775.99,24766.55,1124.46,2552.37,898.94,892.33,46.36,45360.42,108449.05,65846.05,174295.1,35534.58,209829.68,84154.41582,87336,249.3388825,240.2556563,27.89162143,0.272578217,0.67238343,0.296974194,0.370305097,0.016194087,10.07259316,0.146966816,0.580890177,0.655708001,0.580251564,0.026554871,0.006381366,0.26260346,0.337692933,0.031134776,0.544165153,2.4754458,0.452100008,0.001434497,0.837993939,0.705391153,0.014940689,0.050355126,0.895192711,1.611068558,0,10.07259316,0.773575025,0.009269423,0.044183454,0.087332736,0.130501081,0.000114378,0.269709223,0.878021641,0.047643403,0.197965321,0.402902964,0.357685338,0.024219643,0.846395991,11.80316817,0.535891777,1.216400845,0.428414131,0.425263957,0.02209411,21.61773301,51.68432321,31.38071316,83.06503637,16.93496363
112,S2,svmRadialS2,20180703_20180703,07/03/2018,07/03/2018,20180802_20180802,08/02/2018,08/02/2018,4,3517|3518|3522|3524,35,30,10065.78,510.07,367.92,67.94,131.17,442.25,14780.16,1425.21,531.27,297.55,1184.14,65.33,468.89,7022.94,243.95,49.25,233.6,492.86,148.47,246.34,370.35,76.76,12.57,42.82,27.55,130.54,78.23,14780.16,275.59,8.52,48.26,10.59,38.83,105.47,380.93,6257.14,1549.23,1061.44,1873.52,2159.02,7009.32,14457.54,24766.55,1734.57,2012.03,459.94,597.99,1768.71,87932.27,105838.62,73501.62,179340.24,29461.29,208801.53,84154.41582,87336,248.1171403,239.0784213,4.820740538,0.244284608,0.176205605,0.032538076,0.062820421,0.211804004,7.078568821,0.682566838,0.254437791,0.142503745,0.567112703,0.031288085,0.224562531,3.363452366,0.116833435,0.023586992,0.111876575,0.236042332,0.071105801,0.117978063,0.17736939,0.036762183,0.006020071,0.020507513,0.013194348,0.062518699,0.037466201,7.078568821,0.131986581,0.00408043,0.023112857,0.005071802,0.018596607,0.050512082,0.182436403,2.996692601,0.741962954,0.508348765,0.897273119,1.034005833,3.356929425,6.924058459,11.86128761,0.830726671,0.963608839,0.220276164,0.28639158,0.847077126,42.11284754,50.68862283,35.20166734,85.89029017,14.10970983
113,S2,svmRadialS2,20180708_20180708,07/08/2018,07/08/2018,20180807_20180807,08/07/2018,08/07/2018,4,3517|3518|3522|3524,35,30,73444.02,567.21,1342.92,419.2,824.16,13.97,31232.17,576.71,1158.28,1070.5,776.19,119.57,6.59,928.24,799.43,84.07,1096.64,3749.44,864.61,9.28,1941.77,2293.28,43.67,97.73,1181.42,3961.5,3.02,31232.17,2360.34,81.91,65.35,55.24,174.18,1.09,480.17,224.2,74.51,114.13,48.1,26.06,38.87,54.28,24766.55,586.34,1268.25,431.15,621.72,16.72,39396.76,116490.17,70008.07,186498.24,44225.44,230723.68,84154.41582,87336,274.1670508,264.1793533,31.83202522,0.245839525,0.582046888,0.181689196,0.357206508,0.006054862,13.53661228,0.249957005,0.502020425,0.463974916,0.336415404,0.051823896,0.00285623,0.402316745,0.346488059,0.036437526,0.475304485,1.625078102,0.374738302,0.004022127,0.841599787,0.993950859,0.018927403,0.042358028,0.512049738,1.716988911,0.001308925,13.53661228,1.02301593,0.035501341,0.028323924,0.023942059,0.075492901,0.000472427,0.208114746,0.097172514,0.032294041,0.049466097,0.020847448,0.011294896,0.016846992,0.023525977,10.73429047,0.254130829,0.5496835,0.186868552,0.269465189,0.007246764,17.07529977,50.48903953,30.3428196,80.83185913,19.16814087
114,S2,svmRadialS2,20180713_20180713,07/13/2018,07/13/2018,20180812_20180812,08/12/2018,08/12/2018,4,3517|3518|3522|3524,35,30,35706.52,402.84,1104.33,190.34,507.7,34.39,19317.33,118.1,430.43,603.08,191.09,106.34,107.1,168.26,858.08,200.77,976.66,2585.31,868.4,96.16,1454.93,1702.15,42.19,194.75,803.89,2341.06,18.59,19317.33,3685.44,72.7,123.08,71.73,183.16,38.08,1240.83,3962.29,82.58,398.1,375.75,668.72,91.09,2698.14,24766.55,1226.11,2503.46,558.47,841.05,181.12,55825.99,94017.74,64839.25,158856.99,31185.57,190042.56,84154.41582,87336,225.8260106,217.5993405,18.7886966,0.211973571,0.58109615,0.100156512,0.267150685,0.018095947,10.16473889,0.062143974,0.226491371,0.317339442,0.100551161,0.055955887,0.056355797,0.088538062,0.451519912,0.105644757,0.513916462,1.360384748,0.456950275,0.050599192,0.765581141,0.895667791,0.02220029,0.102477045,0.423005247,1.231860905,0.009782019,10.16473889,1.939270866,0.038254589,0.06476444,0.037744177,0.096378411,0.020037617,0.652922166,2.084948761,0.043453424,0.209479392,0.197718869,0.351879074,0.047931369,1.419755659,13.03210712,0.645176533,1.317315448,0.293865753,0.442558762,0.095304967,29.37551988,49.47193934,34.11827856,83.5902179,16.4097821
115,S2,svmRadialS2,20180718_20180718,07/18/2018,07/18/2018,20180817_20180817,08/17/2018,08/17/2018,4,3517|3518|3522|3524,35,30,66606.71,1002.37,1281.42,464.86,690.9,38.12,30945.46,548.67,934.77,644.28,235.61,26.96,4.36,383.47,1206.14,164.64,1313.73,2603.59,507.43,4.8,1233.63,1731.31,11.66,96.63,1282.48,3034.5,0,30945.46,3009.48,78.06,74.16,96.11,224.29,0.5,571.12,177.75,36.84,107.06,110.57,44.71,31.8,72.67,24766.55,1252.73,1590.23,335.2,521.21,28.56,41993.49,112387.27,69054.19,181441.46,41625.59,223067.05,84154.41582,87336,265.0687404,255.4124874,29.85950189,0.449358164,0.57445508,0.208394741,0.309727501,0.017089032,13.87271675,0.245966403,0.419053374,0.288827956,0.105622951,0.012086052,0.001954569,0.171907953,0.540707379,0.073807405,0.588939514,1.167178209,0.227478689,0.002151819,0.553031028,0.776138834,0.005227128,0.043318814,0.574930273,1.360353311,0,13.87271675,1.349136952,0.034993963,0.033245609,0.0430857,0.100548243,0.000224148,0.256030642,0.079684561,0.016515214,0.047994538,0.049568056,0.020043301,0.014255803,0.032577649,11.10273794,0.561593476,0.712893276,0.15026872,0.233656203,0.012803325,18.82550112,50.38273021,30.95669665,81.33942687,18.66057313
116,S2,svmRadialS2,20180723_20180723,07/23/2018,07/23/2018,20180822_20180822,08/22/2018,08/22/2018,4,3517|3518|3522|3524,35,30,47905.75,686.15,1745,431.94,713.63,52.09,31287.08,637.54,632.55,680.04,222.14,34.41,4.13,920.17,1444.67,97.07,1076.81,2004.28,582.69,12.59,1257.03,2069.98,6.46,78.53,749.3,1996.13,0.69,31287.08,3776.02,89.51,90.15,81.58,263.57,2.12,707.21,1136.47,67.92,161.22,113.98,85.72,38.51,187.96,24766.55,832.95,2228.5,579.57,551.19,27.3,43958.48,94624.97,69288.35,163913.32,44449.09,208362.41,84154.41582,87336,247.5953377,238.5756275,22.99155112,0.329306039,0.837483114,0.207302267,0.342494599,0.024999711,15.01570269,0.305976495,0.30358163,0.326373649,0.10661232,0.016514495,0.001982123,0.441619964,0.693344831,0.046587098,0.516796672,0.961920147,0.27965217,0.006042357,0.6032902,0.993451746,0.003100367,0.03768914,0.359613809,0.958008693,0.000331154,15.01570269,1.81223667,0.042958804,0.043265961,0.039152936,0.126495945,0.001017458,0.339413429,0.545429475,0.03259705,0.077374801,0.054702765,0.041139858,0.01848222,0.09020821,11.88628505,0.399760206,1.069530728,0.278154778,0.264534279,0.013102171,21.09712592,45.41364731,33.25376684,78.66741415,21.33258585
117,S2,svmRadialS2,20180728_20180728,07/28/2018,07/28/2018,20180827_20180827,08/27/2018,08/27/2018,4,3517|3518|3522|3524,35,30,26114.16,205.76,2245.12,309.52,250.77,4966.44,59205.35,94.64,33.63,1001.54,443.93,45.65,608.15,904.69,925.36,20.87,1111.17,1405.25,496.94,1440.87,1749.54,1854.63,3.93,454.14,322.53,1573.32,1010.8,59205.35,3439.39,8.44,165.78,80.43,146.89,647.75,2642.16,20.74,0.44,36.32,31.31,0.68,44.5,16.22,24766.55,200.65,1270.95,330,232.78,824.44,55354.4,83127.28,103322.77,186450.05,71814.82,258264.87,84154.41582,87336,306.8940203,295.7141041,10.11138681,0.079670146,0.869309093,0.119845955,0.097097991,1.923002536,22.92427538,0.03664455,0.013021515,0.387795677,0.171889425,0.017675652,0.235475309,0.350295416,0.358298827,0.008080851,0.430244346,0.544111942,0.192414865,0.557903984,0.67742082,0.718111604,0.001521694,0.175842731,0.124883419,0.609188544,0.391381143,22.92427538,1.331729708,0.003267963,0.064189915,0.031142447,0.056875718,0.250808405,1.023042739,0.008030515,0.000170368,0.014063082,0.012123213,0.000263296,0.017230373,0.006280374,9.589593041,0.077691558,0.492111064,0.127775799,0.090132274,0.319222665,21.43318989,32.18683207,40.00651347,72.19334554,27.80665446
118,S2,svmRadialS2,20180802_20180802,08/02/2018,08/02/2018,20180901_20180901,09/01/2018,09/01/2018,4,3517|3518|3522|3524,35,30,17361.53,111.25,782.28,154.16,55.05,2157.02,31606.3,674.53,31.35,484.29,316.46,213.97,347.35,1135.45,672.51,10.69,387.23,765.93,397.43,1061.04,766.71,463.75,1.4,82.26,124.03,779.79,1092.77,31606.3,1479.47,6.61,122.37,47.15,78,519.68,1034.18,2579.36,39.58,1174.56,441.74,682.67,1707.38,3159.35,24766.55,404.55,1542.36,985.99,426.6,1653.3,85849.93,105539.45,75368.57,180908.02,41436.19,222344.21,84154.41582,87336,264.2097956,254.5848333,7.808402117,0.050035034,0.351832863,0.069333939,0.024758909,0.970126454,14.21503173,0.303371965,0.01409976,0.217810934,0.142328869,0.096233673,0.156221743,0.510672169,0.302463464,0.004807861,0.174157897,0.3444794,0.178745379,0.47720604,0.344830207,0.208573005,0.000629654,0.036996691,0.055782878,0.350712978,0.491476706,14.21503173,0.665396234,0.002972868,0.055036288,0.021205859,0.035080743,0.233727696,0.465125672,1.160075183,0.017801228,0.528262013,0.198673939,0.307032956,0.767899465,1.420927489,11.13883289,0.181947621,0.693681207,0.443452069,0.191864677,0.743576817,38.61127303,47.46669589,33.89724877,81.36394467,18.63605533
119,S2,svmRadialS2,20180807_20180807,08/07/2018,08/07/2018,20180906_20180906,09/06/2018,09/06/2018,4,3517|3518|3522|3524,35,30,68699.5,720.5,1269.85,270.17,407.33,510.4,28172.67,280.79,751.26,717.22,409,18.41,32,403.42,975.61,138.53,854.07,1958.2,380.42,70.02,728.67,1572.99,9.78,74.3,379.8,1525.64,37.12,28172.67,5242.24,149.29,120.93,79.22,258.17,34.26,730.41,23.29,6.83,6.33,10.78,3.04,32.19,8.55,24766.55,726.97,1969.39,953.05,605.33,187.64,44770.67,115745.66,65733.1,181478.76,38746.71,220225.47,84154.41582,87336,261.6921143,252.1588692,31.19507476,0.327164701,0.576613595,0.122678816,0.184960441,0.231762475,12.79264837,0.127501147,0.341132204,0.325675318,0.185718755,0.008359614,0.014530563,0.183184988,0.443005071,0.062903714,0.387816178,0.889179621,0.172741146,0.031794688,0.330874535,0.714263432,0.004440903,0.03373815,0.172459616,0.69276274,0.016855453,12.79264837,2.380396782,0.067789616,0.054911905,0.035972224,0.117229855,0.015556784,0.331664634,0.010575525,0.003101367,0.002874327,0.004894983,0.001380403,0.014616838,0.003882385,11.24599711,0.330102599,0.894260777,0.432761024,0.274868297,0.085203587,20.32946961,52.55779906,29.84809159,82.40589065,17.59410935
